Institute,Program,average_ctc,median_ctc,highest_ctc,top_recruiters,job_titles,inst_rank,inst_key,placement_rating,year
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Computer Science & Engineering,29.46,25.25,42.08,"Google Pvt Ltd, Amazon India, Microsoft Pvt Ltd; Batch 2023","Data Engineer, Backend Developer",22,alipurduar government engineering and management college,94.4,2023
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Computer Science & Engineering,29.46,25.25,42.09,"Google Pvt Ltd, Amazon India, Microsoft Pvt Ltd; Batch 2024","Data Engineer, Backend Developer",22,alipurduar government engineering and management college,94.41,2024
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Computer Science & Engineering,29.47,25.26,42.1,"Google Pvt Ltd, Amazon India, Microsoft Pvt Ltd; Batch 2025","Data Engineer, Backend Developer",22,alipurduar government engineering and management college,94.42,2025
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.34,25.15,41.91,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2016","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.31,2016
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.34,25.15,41.92,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2017","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.32,2017
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.35,25.16,41.93,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2018","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.33,2018
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.36,25.16,41.94,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2019","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.34,2019
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.36,25.17,41.95,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2020","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.35,2020
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.37,25.18,41.96,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2021","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.36,2021
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.38,25.18,41.97,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2022","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.37,2022
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.39,25.19,41.98,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2023","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.38,2023
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.39,25.19,41.99,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2024","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.39,2024
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering (TFW),29.4,25.2,42,"Nokia Pvt Ltd, Samsung India, Intel Pvt Ltd; Batch 2025","Hardware Engineer, FPGA Engineer",22,alipurduar government engineering and management college,94.4,2025
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.27,25.09,41.81,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2016","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.29,2016
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.27,25.09,41.82,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2017","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.3,2017
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.28,25.1,41.83,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2018","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.31,2018
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.29,25.1,41.84,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2019","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.32,2019
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.29,25.11,41.85,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2020","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.33,2020
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.3,25.12,41.86,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2021","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.34,2021
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.31,25.12,41.87,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2022","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.35,2022
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.32,25.13,41.88,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2023","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.36,2023
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.32,25.13,41.89,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2024","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.37,2024
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,29.33,25.14,41.9,"Qualcomm Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2025","FPGA Engineer, Hardware Engineer",22,alipurduar government engineering and management college,94.38,2025
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.2,25.03,41.71,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2016","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.27,2016
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.2,25.03,41.72,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2017","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.28,2017
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.21,25.04,41.73,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2018","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.29,2018
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.22,25.04,41.74,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2019","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.3,2019
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.22,25.05,41.75,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2020","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.31,2020
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.23,25.06,41.76,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2021","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.32,2021
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.24,25.06,41.77,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2022","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.33,2022
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.25,25.07,41.78,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2023","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.34,2023
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.25,25.07,41.79,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2024","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.35,2024
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),29.26,25.08,41.8,"BHEL Pvt Ltd, GE India, ABB Pvt Ltd; Batch 2025","Power Systems Engineer, Electrical Design Engineer",22,alipurduar government engineering and management college,94.36,2025
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.13,24.97,41.61,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2016","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.25,2016
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.13,24.97,41.62,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2017","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.26,2017
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.14,24.98,41.63,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2018","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.27,2018
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.15,24.98,41.64,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2019","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.28,2019
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.15,24.99,41.65,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2020","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.29,2020
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.16,25,41.66,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2021","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.3,2021
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.17,25,41.67,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2022","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.31,2022
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.18,25.01,41.68,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2023","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.32,2023
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.18,25.01,41.69,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2024","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.33,2024
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering,29.19,25.02,41.7,"BHEL Pvt Ltd, GE India, Reliance Pvt Ltd; Batch 2025","Field Engineer, Power Systems Engineer",22,alipurduar government engineering and management college,94.34,2025
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.06,24.91,41.51,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2016","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.23,2016
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.06,24.91,41.52,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2017","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.24,2017
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.07,24.92,41.53,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2018","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.25,2018
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.08,24.92,41.54,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2019","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.26,2019
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.08,24.93,41.55,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2020","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.27,2020
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.09,24.94,41.56,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2021","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.28,2021
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.1,24.94,41.57,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2022","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.29,2022
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.11,24.95,41.58,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2023","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.3,2023
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.11,24.95,41.59,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2024","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.31,2024
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI) -TFW,29.12,24.96,41.6,"IBM Pvt Ltd, Microsoft India, OpenAI Pvt Ltd; Batch 2025","ML Engineer, Research Engineer",22,alipurduar government engineering and management college,94.32,2025
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),28.99,24.85,41.41,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2016","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.21,2016
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),28.99,24.85,41.42,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2017","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.22,2017
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),29,24.86,41.43,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2018","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.23,2018
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),29.01,24.86,41.44,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2019","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.24,2019
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),29.02,24.87,41.45,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2020","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.25,2020
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),29.02,24.88,41.46,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2021","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.26,2021
ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),29.03,24.88,41.47,"Microsoft Pvt Ltd, NVIDIA India, Amazon Pvt Ltd; Batch 2022","Research Engineer, ML Engineer",22,alipurduar government engineering and management college,94.27,2022
